species,n_reg,cx,cy,elongacion,max_dist_m,clase_id,clase_lbl,radio_km,radio_m,flag_elongada
Anthurium harlingianum,14,751709.1140809513,9554270.444851601,1.4324138305646328,59271.83929993432,4,<= 100 km,100,100000,FALSE
Anthurium herthae,5,761762.0956749517,9536193.296189614,3.096766687573158,8856.780962614532,4,<= 100 km,100,100000,FALSE
Anthurium ionanthum,8,737673.1737708905,9537761.161081001,1.459671803568646,76378.61332368312,4,<= 100 km,100,100000,FALSE
Anthurium lapoanum,6,751672.8482795538,9558764.862983238,1.2118359246460786,71368.17355589746,4,<= 100 km,100,100000,FALSE
Anthurium lingua,74,736445.4954245253,9546396.13799031,1.8597965327914348,98428.07674004094,4,<= 100 km,100,100000,FALSE
Anthurium longegeniculatum,8,710753.3466273425,9525390.405311923,1.2179702729461912,40390.17275679596,4,<= 100 km,100,100000,FALSE
Anthurium longistrorsum,51,752772.5784136332,9563938.097285578,1.593714565334896,86556.76350415841,4,<= 100 km,100,100000,FALSE
Anthurium longiusculum,18,738495.9479774431,9550758.08107903,1.3013885711650215,48498.998399067816,4,<= 100 km,100,100000,FALSE
Anthurium michelii,9,747420.2139072152,9558050.21662864,1.1205952157834025,54872.33249673765,4,<= 100 km,100,100000,FALSE
Anthurium microspadix,14,735842.6555692601,9552261.391184935,1.1009986285719795,76212.04935551721,4,<= 100 km,100,100000,FALSE
Anthurium mindense,16,757113.7531283709,9536503.019912984,2.0286942591090753,91771.7563252501,4,<= 100 km,100,100000,FALSE
Anthurium moronense,9,751833.2440444002,9543157.033538952,1.0998471901292879,70392.95103922581,4,<= 100 km,100,100000,FALSE
Anthurium muyunense,8,759676.3177880419,9578439.03990504,1.250803478214001,49879.896973059746,4,<= 100 km,100,100000,FALSE
Anthurium nangaritense,6,759342.8680066877,9526682.083801685,10.623627374567326,6064.48828969748,4,<= 100 km,100,100000,TRUE
Anthurium nigrescens,26,709027.4933154599,9537779.011558324,2.5109051918705623,90830.50373495894,4,<= 100 km,100,100000,FALSE
Anthurium nigrolaminum,5,760513.6868238616,9531429.74046359,2.460487757162166,2644.098518880154,4,<= 100 km,100,100000,FALSE
Anthurium obpyriforme,9,711580.7396790035,9555583.261649562,2.002955739908257,28548.692139677776,4,<= 100 km,100,100000,FALSE
Anthurium obtusum,7,751597.2250171478,9594285.37200757,1.0410879050523758,49522.29824489683,4,<= 100 km,100,100000,FALSE
Anthurium ovatifolium,23,767536.0958255021,9580624.022097483,1.0250763677820918,55242.35380171872,4,<= 100 km,100,100000,FALSE
Anthurium oxybelium,58,712250.200365225,9539694.95590201,1.9294285971077472,93907.36069996834,4,<= 100 km,100,100000,FALSE
Anthurium palcazuense,10,757782.7935413353,9560403.407796122,1.3382149040073978,46391.463728212315,4,<= 100 km,100,100000,FALSE
Anthurium patens,9,751922.1168911519,9550610.359997679,1.7079253772270897,36739.75091959067,4,<= 100 km,100,100000,FALSE
Anthurium penningtonii,30,753120.5938184246,9568587.067321626,1.1516320193775877,50440.07426865717,4,<= 100 km,100,100000,FALSE
Anthurium piurensis,5,701578.9248837295,9559747.122406669,2.736484966002542,15475.049084601242,4,<= 100 km,100,100000,FALSE
Anthurium pulchrum,13,705632.063292232,9545799.370889267,4.168653923398332,37959.348200108536,4,<= 100 km,100,100000,TRUE
Anthurium rugulosum,6,708424.6683054507,9562043.22050837,1.7795784225206055,13976.430915221004,4,<= 100 km,100,100000,FALSE
Anthurium sagittatum,12,767170.1811205386,9563535.1143002,4.8578131708600845,64963.9578957745,4,<= 100 km,100,100000,TRUE
Anthurium santiagoense,9,777623.9226645139,9571601.62706852,2.6443904388863393,34590.63992129903,4,<= 100 km,100,100000,FALSE
Anthurium scandens,27,742711.9856102373,9553703.494420664,2.0582564178066947,106165.28361153603,4,<= 100 km,100,100000,FALSE
Anthurium soukupii,9,747463.7051917636,9533341.423005112,1.7171323947763821,77853.24317005127,4,<= 100 km,100,100000,FALSE
Anthurium stephanii,8,727238.6632536202,9534072.737261673,2.3979713147687405,86185.29262683829,4,<= 100 km,100,100000,FALSE
Anthurium toasae,22,760800.0447850034,9573251.583267363,1.0663559600201367,48899.908563089964,4,<= 100 km,100,100000,FALSE
Anthurium trilobum,5,750191.9487444748,9540677.897860343,2.24627003063091,94332.92247251666,4,<= 100 km,100,100000,FALSE
Anthurium triphyllum,69,750134.835351341,9550675.259404002,1.7756987509074562,104156.93424882891,4,<= 100 km,100,100000,FALSE
Anthurium truncicola,29,754722.3346449176,9544963.290441003,2.1327204957712134,101865.74281402267,4,<= 100 km,100,100000,FALSE
Anthurium uleanum,6,763387.6272850665,9578729.669863075,1.1458285767721328,50010.60198140721,4,<= 100 km,100,100000,FALSE
Anthurium valenzuelae,8,741387.5850749481,9534636.855637664,1.6712983068675795,87032.48814741624,4,<= 100 km,100,100000,FALSE
Anthurium variegatum,17,727498.4509340618,9538920.83836171,1.0906434600819355,86393.10283473304,4,<= 100 km,100,100000,FALSE
Anthurium versicolor,58,742914.7324485645,9550550.187270237,1.751653304918382,94429.50324895736,4,<= 100 km,100,100000,FALSE
Antidaphne andina,14,705950.1319601085,9534875.1038393,3.5867376658223575,27343.0026437061,4,<= 100 km,100,100000,FALSE
Antidaphne viscoidea,11,728013.3160212003,9547430.12186589,1.9338468568135943,99499.96313006226,4,<= 100 km,100,100000,FALSE
Antrostomus rufus,8,722541.2044589145,9484293.89209747,1.9032901549279027,89676.78431964412,4,<= 100 km,100,100000,FALSE
Anurolimnas castaneiceps,59,759189.1076380392,9546087.855839543,1.4590366956978305,68329.35724316468,4,<= 100 km,100,100000,FALSE
Anurolimnas viridis,34,713658.7729741099,9469678.666817673,2.5334147746612494,127352.03204735286,4,<= 100 km,100,100000,FALSE
Aparisthmium cordatum,21,759360.075419765,9559538.533914756,1.6544494175601399,91655.46101264961,4,<= 100 km,100,100000,FALSE
Apeiba membranacea,9,770461.4949704437,9602679.310171586,2.0144348296287826,78704.60825455243,4,<= 100 km,100,100000,FALSE
Aphelandra acanthifolia,17,712190.3321204887,9557981.434514524,1.022328521555701,60336.74237073407,4,<= 100 km,100,100000,FALSE
Apis mellifera,73,705621.3623429415,9552796.592877897,1.8340742442747333,85105.04858982933,4,<= 100 km,100,100000,FALSE
Aplogompha NA,5,725936.533996038,9542970.495724365,3.4927643128897086,10852.506932093738,4,<= 100 km,100,100000,FALSE
Apoica pallens,6,728079.869055903,9547669.727462105,1.8694094899977864,65425.382016656076,4,<= 100 km,100,100000,FALSE
Ara militaris,16,749822.8592107812,9514500.721490286,1.8856422984336711,71776.00942740425,4,<= 100 km,100,100000,FALSE
Arachis hypogaea,8,726880.639559381,9540817.962739004,1.8781101608450663,94081.08976734443,4,<= 100 km,100,100000,FALSE
Arachis pintoi,20,744733.6526294372,9560503.623798106,1.1087272365677168,96612.4181604238,4,<= 100 km,100,100000,FALSE
Arachniodes denticulata,20,713051.5698644546,9548505.836118039,1.0866186580529278,91729.017570844,4,<= 100 km,100,100000,FALSE
Arachnothryx lojensis,11,721009.2408436094,9527739.33358809,3.134374153789459,82844.02383728276,4,<= 100 km,100,100000,FALSE
Aragua NA,10,710136.7432541137,9555247.004377214,1.3768276686702754,12702.98684728667,4,<= 100 km,100,100000,FALSE
Aramus guarauna,12,756721.6613291678,9558788.230545437,1.6673772677771523,30376.300769458023,4,<= 100 km,100,100000,FALSE
Aratinga erythrogenys,25,702881.4671450037,9547492.641896423,1.0710988075412369,60369.93289677831,4,<= 100 km,100,100000,FALSE
Aratinga leucophthalmus,350,739708.0509724768,9534721.596483128,1.6339890934778292,93551.25384930322,4,<= 100 km,100,100000,FALSE
Aratinga weddellii,10,758777.8214857313,9546715.539084598,2.844525241384829,59026.90425526892,4,<= 100 km,100,100000,FALSE
Arawakia weddeliana,10,757500.045347778,9550027.699066563,1.665860379682958,65236.73330615683,4,<= 100 km,100,100000,FALSE
Arawakia weddelliana,13,753826.840757382,9575081.880752405,1.1000445467090734,51552.354407824576,4,<= 100 km,100,100000,FALSE
Archonias brassolis,7,720230.6511051083,9530844.083341483,4.021179233681474,58147.65635192337,4,<= 100 km,100,100000,TRUE
Arcytophyllum capitatum,7,704459.3752455548,9532297.510585504,1.4638370017573086,43738.317727485584,4,<= 100 km,100,100000,FALSE
Arcytophyllum ciliolatum,5,723395.9306609628,9531613.305732349,1.2823646839067013,67590.82927640928,4,<= 100 km,100,100000,FALSE
Arcytophyllum filiforme,14,704432.7681953313,9522310.853116257,1.9781843965137906,54027.75915926218,4,<= 100 km,100,100000,FALSE
Arcytophyllum rivetii,5,696109.930523184,9552111.475983772,1.3509597323577154,797.5378694084288,4,<= 100 km,100,100000,FALSE
Arcytophyllum setosum,33,710704.4184122218,9523281.77364068,1.2368275530421267,88594.77764336953,4,<= 100 km,100,100000,FALSE
Arcytophyllum thymifolium,8,702202.367455861,9540806.778381169,5.788994867011471,36204.01912551847,4,<= 100 km,100,100000,TRUE
Arcytophyllum vernicosum,16,709391.0715230203,9538242.598301977,1.780254842713922,70280.29116067455,4,<= 100 km,100,100000,FALSE
Ardea alba,85,733237.0665883458,9558422.591649136,1.9055805849540575,111730.00077276089,4,<= 100 km,100,100000,FALSE
Ardea cocoi,19,757526.017569112,9552800.67441363,2.0989283554749054,92872.86523972734,4,<= 100 km,100,100000,FALSE
Ardisia guianensis,21,755822.361146039,9524743.505424561,1.8806671789086802,89555.67724787114,4,<= 100 km,100,100000,FALSE
Areva NA,5,720314.8442122804,9551117.158475494,1.2838577913023115,11776.496364368373,4,<= 100 km,100,100000,FALSE
Argiope argentata,45,716973.4993670221,9552340.366185538,1.5363514099736446,69201.17171216504,4,<= 100 km,100,100000,FALSE
Argyrotome NA,8,721038.1589883388,9551196.144148722,1.2006388585851178,13038.819604001035,4,<= 100 km,100,100000,FALSE
Aristida ecuadoriensis,5,709396.0427426704,9527035.7458407,2.635855201997134,34171.022007112,4,<= 100 km,100,100000,FALSE
Armadillidium vulgare,13,699535.5488541198,9556234.49377565,3.84817573947475,5374.991441639248,4,<= 100 km,100,100000,FALSE
Arremon abeillei,14,707340.4956471694,9470559.794934351,2.1423952013590566,61811.51847603742,4,<= 100 km,100,100000,FALSE
Arremon assimilis,40,702982.1913660272,9532045.494212434,2.2941250912609648,89008.58977990487,4,<= 100 km,100,100000,FALSE
Arremon aurantiirostris,148,741119.5620175169,9549079.11287427,1.5049113537276524,96708.10528613007,4,<= 100 km,100,100000,FALSE
Arremon brunneinucha,87,726899.7874752271,9521850.363545805,1.6662362220523848,88557.17565451433,4,<= 100 km,100,100000,FALSE
Arremon castaneiceps,32,725509.4838864248,9537231.669099467,1.7654798095935376,99993.26396974629,4,<= 100 km,100,100000,FALSE
Arremon nigriceps,22,710190.1935941781,9458901.530097235,3.8163569250666742,15936.820211859704,4,<= 100 km,100,100000,FALSE
Arthrostemma ciliatum,39,739783.0882810053,9530857.850993041,2.056250623488658,84411.17640620664,4,<= 100 km,100,100000,FALSE
Artibeus glaucus,8,763751.5081169853,9566798.494977757,1.2543538909286243,44475.141799745965,4,<= 100 km,100,100000,FALSE
Artibeus lituratus,11,742917.8992875767,9517983.932682203,2.397736193808264,76439.66657640834,4,<= 100 km,100,100000,FALSE
Arundinella hispida,5,716849.472981031,9475137.436856534,3.7398605446991544,69478.46797088764,4,<= 100 km,100,100000,FALSE
Ascalapha odorata,12,713418.0688765387,9546719.107759224,2.018520320103751,50167.18868540543,4,<= 100 km,100,100000,FALSE
Asclepias curassavica,5,711774.698069058,9519837.48844517,1.2658492658551972,55547.394053410266,4,<= 100 km,100,100000,FALSE
Ascogrammitis anfractuosa,12,722686.1074314861,9540648.537255576,1.6802940045394799,92116.637762833,4,<= 100 km,100,100000,FALSE
Ascogrammitis loxensis,11,738551.9387058192,9550369.920629472,1.2295994281194076,70942.94521612569,4,<= 100 km,100,100000,FALSE
Asemospiza obscura,125,711581.9668943075,9489655.021937419,1.6818479514628024,123205.77598636536,4,<= 100 km,100,100000,FALSE
Aspidosperma desmanthum,6,765681.5605968413,9544430.229576033,3.0778442062573417,41673.65227808,4,<= 100 km,100,100000,FALSE
Aspidosperma rigidum,7,755977.5719083427,9576482.015544234,2.59102460873503,49085.21208400858,4,<= 100 km,100,100000,FALSE
Asplenium alatum,11,724349.1231964206,9534306.066162797,1.6334849794614565,79753.2238373337,4,<= 100 km,100,100000,FALSE
Asplenium auriculatum,10,734495.1208673812,9538366.459974837,1.6259112241379938,91679.9987017183,4,<= 100 km,100,100000,FALSE
Asplenium auritum,30,740313.8210533365,9555400.25264925,1.7030915691416648,93530.48567794556,4,<= 100 km,100,100000,FALSE
Asplenium cirrhatum,14,758483.3002556632,9560606.161983231,1.2413893846152675,56229.36995698906,4,<= 100 km,100,100000,FALSE
Asplenium cuspidatum,19,718635.6314690375,9530322.18986453,1.6376106446911214,97361.36159134774,4,<= 100 km,100,100000,FALSE
Asplenium flabellulatum,22,749986.6443285799,9567828.37845294,1.2182220609025551,58465.34399788648,4,<= 100 km,100,100000,FALSE
Asplenium fragrans,5,705769.2341530618,9552857.026770063,1.9793506855370635,7412.61314182762,4,<= 100 km,100,100000,FALSE
Asplenium harpeodes,10,704342.9335538677,9549155.493463881,1.82302490054285,17335.742666923958,4,<= 100 km,100,100000,FALSE
Asplenium laetum,7,743959.6783422685,9549700.543070614,1.5474839573250685,63010.39954816218,4,<= 100 km,100,100000,FALSE
Asplenium myriophyllum,5,711140.1555333526,9547315.98714586,1.6831220736183434,33755.36971400092,4,<= 100 km,100,100000,FALSE
Asplenium pearcei,6,755002.5100370229,9532070.860658986,1.4098606904168245,32786.53595167597,4,<= 100 km,100,100000,FALSE
Asplenium pteropus,12,751761.6993380362,9565072.518259233,1.8169301241376639,45025.229550439435,4,<= 100 km,100,100000,FALSE
Asplenium quitense,9,760681.856124672,9558858.480941009,1.3740342135850645,52582.46051110207,4,<= 100 km,100,100000,FALSE
Asplenium raddianum,5,751320.5350875789,9572874.862538993,1.1909965149982011,50980.61050934011,4,<= 100 km,100,100000,FALSE
Asplenium rutaceum,17,751225.1839946399,9542240.978938349,1.2659346065881028,65656.18743425662,4,<= 100 km,100,100000,FALSE
Asplenium salicifolium,6,752331.0845592017,9561300.467831139,2.016740322016476,56354.12673060257,4,<= 100 km,100,100000,FALSE
Asplenium serra,33,729186.3556828437,9546451.375245187,1.9237106343538073,98473.52739755933,4,<= 100 km,100,100000,FALSE
Asplenium serratum,11,770303.8406885742,9590348.682740185,3.7729660541451584,70633.83673103574,4,<= 100 km,100,100000,FALSE
Asplenium sessilifolium,7,700377.578263757,9540340.975221094,2.827194435166547,72092.56109142028,4,<= 100 km,100,100000,FALSE
Asplenium theciferum,5,712209.2644485408,9554541.891184848,2.620334725194065,24319.129771731394,4,<= 100 km,100,100000,FALSE
Asplenium tricholepis,7,720736.3307790272,9552364.22222606,1.130026998295007,11984.06168660306,4,<= 100 km,100,100000,FALSE
Asplenium uniseriale,15,747105.1208381605,9562054.899566395,1.4670021064511958,64852.740433857056,4,<= 100 km,100,100000,FALSE
Asplundia platanthera,6,740910.590224043,9512301.170719877,2.28241490643005,109527.51178336875,4,<= 100 km,100,100000,FALSE
Asthenes flammulata,24,699089.2342361687,9522161.738385307,2.8109883095734025,101927.13248251559,4,<= 100 km,100,100000,FALSE
Astyochia NA,13,713549.0946976373,9555296.88000258,1.4394338253841852,16021.594517959515,4,<= 100 km,100,100000,FALSE
Atelopus podocarpus,8,709606.3586285856,9521454.527510324,1.373387753303086,48320.20842368495,4,<= 100 km,100,100000,FALSE
Athesis acrisione,5,732557.8178800915,9543027.646542912,2.0497313752394337,29910.717660614537,4,<= 100 km,100,100000,FALSE
Atlapetes latinuchus,359,707496.1490896083,9521505.626509085,1.9037821778188533,97369.22696089052,4,<= 100 km,100,100000,FALSE
Atlapetes leucopterus,42,705438.241630018,9494663.245044658,4.942938290489775,62902.66292685221,4,<= 100 km,100,100000,TRUE
Atlapetes pallidinucha,122,705826.4263920008,9518551.777378527,1.9024235720977072,98982.27468995606,4,<= 100 km,100,100000,FALSE
Atlapetes seebohmi,12,700265.5028902912,9530632.830079826,2.3033385833877986,42428.74717071026,4,<= 100 km,100,100000,FALSE
Atractus carrioni,9,701760.1765941088,9550590.090413805,6.125372509258487,33030.69952386365,4,<= 100 km,100,100000,TRUE
Atractus elaps,5,777556.2613561684,9594103.08599725,1.9068603824965988,46463.56926470448,4,<= 100 km,100,100000,FALSE
Atractus major,27,761476.9621751362,9584363.423467007,1.8195145857171342,62728.825025248814,4,<= 100 km,100,100000,FALSE
Atractylocarpus longisetus,6,712867.6302533881,9557076.837495761,2.1390142622364663,12111.219196674503,4,<= 100 km,100,100000,FALSE
Atta cephalotes,10,750643.046858517,9562692.25516094,1.926115226985566,48789.74111090619,4,<= 100 km,100,100000,FALSE
Atticora fasciata,279,746410.1584472556,9546121.82773964,2.099987931090666,106484.38805275464,4,<= 100 km,100,100000,FALSE
Attila spadiceus,18,753706.6238681538,9540099.45158217,1.2232480030502442,39105.77429947023,4,<= 100 km,100,100000,FALSE
Aulacorhynchus albivitta,105,714735.2275936767,9527615.269279107,1.5231335114547773,95543.72175437829,4,<= 100 km,100,100000,FALSE
Aulacorhynchus atrogularis,10,716094.1738765112,9525111.558292469,2.8347374141729236,68169.52439853529,4,<= 100 km,100,100000,FALSE
Aulacorhynchus derbianus,99,731722.2624146052,9536956.100806272,1.779297241824085,83413.55554744536,4,<= 100 km,100,100000,FALSE
Aulacorhynchus prasinus,6,712273.6685285679,9476312.786732592,1.2827435855139968,40425.53549316811,4,<= 100 km,100,100000,FALSE
Aulonemia hirtula,10,707420.5970423305,9518921.359709067,12.992952398253944,40617.05550088261,4,<= 100 km,100,100000,TRUE
Aulonemia longiaristata,6,727687.9099766024,9561538.176992057,1.3611290721925775,66427.36511959911,4,<= 100 km,100,100000,FALSE
Aulonemia patula,6,700877.0867868986,9548072.909746975,6.034076774328471,27296.624482707164,4,<= 100 km,100,100000,TRUE
Aulonemiella ecuadorense,13,707404.8151412649,9560795.514453499,2.946365268804606,4073.4050334935478,4,<= 100 km,100,100000,FALSE
Austroblechnum divergens,26,723426.5921221487,9543201.164150005,1.401393124811223,44187.36823688871,4,<= 100 km,100,100000,FALSE
Austroblechnum lehmannii,8,769234.9586720882,9545022.779713042,2.812484504346677,55943.1095065397,4,<= 100 km,100,100000,FALSE
Austroeupatorium inulaefolium,8,704531.659909988,9541962.168655291,7.483965007039152,34114.318003954,4,<= 100 km,100,100000,TRUE
Austroeupatorium inulifolium,6,703185.3039055285,9541345.555796314,11.468186851055046,33467.65334476071,4,<= 100 km,100,100000,TRUE
Austrolycopodium magellanicum,7,705451.1195677472,9518425.24014596,1.5987947100740074,37649.73476761424,4,<= 100 km,100,100000,FALSE
Automeris liberia,5,749412.0071632658,9554135.109447045,1.666629923976347,46030.41775780482,4,<= 100 km,100,100000,FALSE
Automolus ochrolaemus,24,751876.4039731523,9538556.953377081,1.2248992615797316,54097.53065711438,4,<= 100 km,100,100000,FALSE
Automolus rubiginosus,18,750795.358925109,9530285.642459873,1.407542079458619,62058.162727809904,4,<= 100 km,100,100000,FALSE
